-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Spectrum  |      Observed       |   Unc.    |        Ritz         |   Unc.    |            Rel. |     Aki     | Acc. |           Ei           Ek         |         Lower level          |              Upper level               |  gi   gk  |Type|                   TP  |             Line  |
          |     Wavelength      |    (nm)   |     Wavelength      |    (nm)   |            Int. |   (s^-1)    |      |          (eV)         (eV)        |------------------------------|----------------------------------------|           |    |                  Ref. |             Ref.  |
          |      Air (nm)       |           |      Air (nm)       |           |                 |             |      |                                   | Conf.           | Term | J   | Conf.                 | Term    | J    |           |    |                       |                   |
C I       |          657.8772   |  0.0014   |          657.8769   |  0.0013   |            3600 |             |      |    9.00258374    -    10.886674   | 2s2.2p.3p       | 1D   | 2   | 2s2.2p.6d             | 1F*     | 3    |   5 - 7   |    |                       |           L17684  |
C II      |          658.288    |  0.010    |          658.288    |  0.010    |             570 | 3.66e+07    | A    |   14.448827      -    16.331740   | 2s2.3s          | 2S   | 1/2 | 2s2.3p                | 2P*     | 1/2  |   2 - 2   |    |                 T7194 |            L1113  |
          |                     |           |                     |           |                 |             |      |                                   |                 |      |     |                       |         |      |           |    |                       |                   |
C I       |          658.6273   |  0.0014   |          658.6269   |  0.0007   |            3600 | 5.e+05      | D    |    9.00258374    -    10.884529   | 2s2.2p.3p       | 1D   | 2   | 2s2.2p.7s             | 1P*     | 1    |   5 - 3   |    |                 T5520 |           L17684  |
C I       |          658.7608   |  0.0014   |          658.76211  |  0.00003  |           40000 | 5.1e+06     | B    |    8.53709955    -    10.41865831 | 2s2.2p.3p       | 1P   | 1   | 2s2.2p.4d             | 1P*     | 1    |   3 - 3   |    |           T5520,T6070 |           L17684  |
C I       |          659.1446   |  0.0014   |          659.1457   |  0.0006   |            2300 | 2.0e+05     | D    |    8.84658783    -    10.7270515  | 2s2.2p.3p       | 3P   | 0   | 2s2.2p.5d             | 3P*     | 1    |   1 - 3   |    |               T5520LS |           L17684  |
C IV      |                     |           |          659.153    |  0.010    |                 | 1.26e+07    | B+   |   58.12181       -   [60.00225]   | 1s2.6s          | 2S   | 1/2 | 1s2.7p                | 2P*     | 3/2  |   2 - 4   |    |               T5118LS |                   |
C IV      |                     |           |          659.257    |  0.010    |                 | 1.26e+07    | B+   |   58.12181       -   [60.00195]   | 1s2.6s          | 2S   | 1/2 | 1s2.7p                | 2P*     | 1/2  |   2 - 2   |    |               T5118LS |                   |
          |                     |           |                     |           |                 |             |      |                                   |                 |      |     |                       |         |      |           |    |                       |                   |
C I       |          659.5240   |  0.0014   |          659.5244   |  0.0010   |            2300 | 6.e+05      | D    |    8.84812431    -    10.727508   | 2s2.2p.3p       | 3P   | 1   | 2s2.2p.5d             | 3P*     | 0    |   3 - 1   |    |               T5520LS |           L17684  |
C I       |          659.6849   |  0.0014   |          659.6848   |  0.0006   |            3000 | 1.5e+05     | D    |    8.84812431    -    10.7270515  | 2s2.2p.3p       | 3P   | 1   | 2s2.2p.5d             | 3P*     | 1    |   3 - 3   |    |               T5520LS |           L17684  |
C I       |          660.2416   |  0.0014   |          660.24208  |  0.00009  |            5300 | 1.3e+06     | D    |    8.84812431    -    10.7254655  | 2s2.2p.3p       | 3P   | 1   | 2s2.2p.5d             | 3P*     | 2    |   3 - 5   |    |               T5520LS |           L17684  |
C I       |          660.5785   |  0.0014   |          660.5772   |  0.0006   |            2300 | 2.5e+05     | D    |    8.85066275    -    10.7270515  | 2s2.2p.3p       | 3P   | 2   | 2s2.2p.5d             | 3P*     | 1    |   5 - 3   |    |               T5520LS |           L17684  |
C I       |          661.1354   |  0.0014   |          661.13604  |  0.00009  |            7900 | 4.4e+05     | D    |    8.85066275    -    10.7254655  | 2s2.2p.3p       | 3P   | 2   | 2s2.2p.5d             | 3P*     | 2    |   5 - 5   |    |               T5520LS |           L17684  |
          |                     |           |                     |           |                 |             |      |                                   |                 |      |     |                       |         |      |           |    |                       |                   |
C I       |          661.7241   |  0.0014   |          661.7249   |  0.0007   |            2000 |             |      |    9.00258374    -    10.8757181  | 2s2.2p.3p       | 1D   | 2   | 2s2.2p.7s             | 3P*     | 1    |   5 - 3   |    |                       |           L17684  |
C I       |          665.10     |  0.03     |          665.1008   |  0.0008   |           4200d |             |      |    8.85066275    -    10.7142897  | 2s2.2p.3p       | 3P   | 2   | 2s2.2p.6s             | 1P*     | 1    |   5 - 3   |    |                       |            L2138  |
C I       |          665.3946   |  0.0014   |          665.3963   |  0.0008   |            2400 |             |      |    8.84812431    -    10.710924   | 2s2.2p.3p       | 3P   | 1   | 2s2.2p.5d             | 3D*     | 2    |   3 - 5   |    |                       |           L17684  |
C I       |          665.4609   |  0.0014   |          665.4607   |  0.0013   |            5900 | 2.9e+05     | D    |    9.00258374    -    10.865203   | 2s2.2p.3p       | 1D   | 2   | 2s2.2p.6d             | 1D*     | 2    |   5 - 5   |    |                 T5520 |           L17684  |
C I       |          665.5509   |  0.0014   |          665.55294  |  0.00022  |           20000 | 5.0e+05     | C    |    8.53709955    -    10.3994603  | 2s2.2p.3p       | 1P   | 1   | 2s2.2p.5s             | 1P*     | 1    |   3 - 3   |    |           T5520,T6070 |           L17684  |
          |                     |           |                     |           |                 |             |      |                                   |                 |      |     |                       |         |      |           |    |                       |                   |
C I       |                     |           |          665.9312   |  0.0018   |               m |             |      |    8.85066275    -    10.711966   | 2s2.2p.3p       | 3P   | 2   | 2s2.2p.5d             | 3D*     | 3    |   5 - 7   |    |                       |           L17684  |
C I       |          666.2733   |  0.0014   |          666.2745   |  0.0008   |            5300 | 2.2e+05     | C    |    8.84812431    -    10.708468   | 2s2.2p.3p       | 3P   | 1   | 2s2.2p.6s             | 3P*     | 2    |   3 - 5   |    |               T5520LS |           L17684  |
C I       |          666.3044   |  0.0014   |          666.3043   |  0.0008   |           11000 |             |      |    8.85066275    -    10.710924   | 2s2.2p.3p       | 3P   | 2   | 2s2.2p.5d             | 3D*     | 2    |   5 - 5   |    |                       |           L17684  |
C I       |          667.1840   |  0.0014   |          667.1849   |  0.0008   |           11000 | 6.7e+05     | C    |    8.85066275    -    10.708468   | 2s2.2p.3p       | 3P   | 2   | 2s2.2p.6s             | 3P*     | 2    |   5 - 5   |    |               T5520LS |           L17684  |
C I       |          667.4110   |  0.0014   |          667.4122   |  0.0005   |            8300 | 3.0e+05     | C    |    8.84658783    -    10.7037605  | 2s2.2p.3p       | 3P   | 0   | 2s2.2p.6s             | 3P*     | 1    |   1 - 3   |    |               T5520LS |           L17684  |
          |                     |           |                     |           |                 |             |      |                                   |                 |      |     |                       |         |      |           |    |                       |                   |
C I       |                     |           |          667.9649   |  0.0005   |         m(He I) | 2.2e+05     | C    |    8.84812431    -    10.7037605  | 2s2.2p.3p       | 3P   | 1   | 2s2.2p.6s             | 3P*     | 1    |   3 - 3   |    |               T5520LS |           L17684  |
C I       |          668.3954   |  0.0014   |          668.3972   |  0.0009   |            8400 | 8.9e+05     | C    |    8.84812431    -    10.702560   | 2s2.2p.3p       | 3P   | 1   | 2s2.2p.6s             | 3P*     | 0    |   3 - 1   |    |               T5520LS |           L17684  |
C I       |          668.8787   |  0.0014   |          668.8799   |  0.0005   |            8400 | 3.7e+05     | C    |    8.85066275    -    10.7037605  | 2s2.2p.3p       | 3P   | 2   | 2s2.2p.6s             | 3P*     | 1    |   5 - 3   |    |               T5520LS |           L17684  |
C I       |          671.1291   |  0.0014   |          671.13197  |  0.00003  |            3500 | 1.0e+05     | C    |    8.53709955    -    10.38397890 | 2s2.2p.3p       | 1P   | 1   | 2s2.2p.5s             | 3P*     | 1    |   3 - 3   |    |                 T6070 |           L17684  |
C II      |                     |           |          672.332    |  0.010    |                 | 5.15e+06    | B    |   20.844687      -    22.688269   | 2s2.4d          | 2D   | 3/2 | 2s2.6p                | 2P*     | 1/2  |   4 - 2   |    |               T5109LS |                   |
          |                     |           |                     |           |                 |             |      |                                   |                 |      |     |                       |         |      |           |    |                       |                   |
C II      |                     |           |          672.456    |  0.010    |                 | 3.17e+06    | B    |   22.527515      -    24.370757   | 2s.2p.(3P*).3p  | 4D   | 1/2 | 2s.2p.(3P*).3d        | 4D*     | 3/2  |   2 - 4   |    |               T5109LS |                   |
